#OTU ID,ANNDRY,ANNH2O,ANNMUK,BOGDRY,BOGH2O,BOGMUK,TUNDRY,TUNH2O,TUNMUK,VPDRY,VPGF10,VPGF11,VPGF12,VPGF15,VPGF16,VPGF18,VPGF2,VPGF3,VPGF5,VPGF7,VPGF7B,VPGF9,VPH2O,VPMUK,VPPF1,VPPF10,VPPF11,VPPF12,VPPF13,VPPF15,VPPF16,VPPF16B,VPPF17,VPPF18,VPPF19,VPPF2,VPPF20,VPPF21,VPPF22,VPPF23,VPPF24,VPPF25,VPPF3,VPPF4,VPPF5,VPPF6,VPPF7,VPPF9,VPTAD1,VPTAD12,VPTAD18,VPTAD20,VPTAD21,VPTAD22,VPTAD25,VPTAD34,VPTAD35,VPTAD38,VPTAD4,VPTAD40,VPUPDRY,VPUPH2O,VPUPMUK,VPWF1,VPWF10,VPWF11,VPWF12,VPWF18,VPWF19,VPWF20,VPWF21,VPWF4,VPWF5,VPWF6,VPWF7,VPWF8,VPWF9,taxonomy
4a132a5018e9640775ba375406ec569b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1905,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae
1aca06a9aa0ca4aa282ebf9b1a92677c,0,0,28,0,0,54,0,0,16,0,0,7,6,11,0,102,20,0,0,0,0,0,0,0,0,8,0,8,0,0,0,12,19,0,11,0,0,0,0,22,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,12,0,6,6,0,0,6,0,4,0,0,3,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__SC-I-84
1a613b74359ec8a0e5d5ce083091168a,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,8,0,0,14,31,40,101,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,79,53,37,65,24,41,0,50,32,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Herminiimonas; D_6__uncultured bacterium
400fd576e6c9c13073305b0cf7ff308a,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,16,0,0,16,0,23,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,15,36,20,30,0,14,0,55,23,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Opitutales; D_4__Opitutaceae; D_5__uncultured; D_6__uncultured bacterium
839875d40a208a5a95d2e62885ce9b34,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,26,0,0,0,22,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,37,75,14,0,8,11,0,28,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__uncultured; D_6__metagenome
bb51574f7ae55e88fa6eb0ff14dc9a9e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,8,148,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Flavobacterium
16a14307f2453b8f86cff3032e51965e,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,12,0,0,43,58,9,61,0,0,0,0,0,0,0,0,49,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,21,30,35,24,21,7,12,0,76,59,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,D_0__Bacteria; D_1__Acidobacteria; D_2__Holophagae; D_3__Holophagales; D_4__Holophagaceae; D_5__uncultured bacterium; D_6__uncultured bacterium
adb25941fc1cd3955404fca22caf0346,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,43,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,157,13,31,0,2,0,0,28,13,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Undibacterium
a0f7e5d96fea8258195ee9e9b6aa42ac,0,0,2,0,0,0,0,6,0,0,0,0,0,0,234,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,9,0,12,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,2,0,0,0,0,0,0,0,16,19,0,68,15,1,62,0,0,2,0,0,D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Gaiellales; D_4__Gaiellaceae; D_5__Gaiella; D_6__uncultured actinobacterium
49a1897b3e8a961a219716df9d1892f5,12,0,0,15,0,3,21,0,0,1,0,0,0,0,6,0,27,0,0,0,0,0,0,1,0,12,0,0,0,0,52,21,76,0,12,55,0,13,0,8,9,0,0,43,12,4,0,79,0,0,0,0,0,0,21,0,2,1,0,27,8,0,8,14,20,0,0,12,38,0,0,0,0,0,5,0,0,D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Pseudonocardiales; D_4__Pseudonocardiaceae; D_5__Actinomycetospora; D_6__uncultured bacterium
d52c105b9586ddf8b1adf5800d7820db,71,8,14,35,0,104,64,8,26,10,0,18,45,6,108,15,67,0,3,4,0,0,0,0,0,109,0,3,0,1,0,0,28,0,0,8,25,0,0,6,7,7,0,457,0,95,0,201,0,0,0,0,0,0,0,18,0,0,0,0,49,0,51,106,0,0,33,0,89,0,0,45,0,2,0,0,0,D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Kineosporiales; D_4__Kineosporiaceae; D_5__Kineosporia; D_6__uncultured bacterium
8c00569991341a9c5d6968a5581d70f2,8,0,0,35,0,0,73,0,0,0,0,2,2,0,0,0,15,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,23,0,0,0,30,0,0,12,1,0,16,130,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,16,0,7,24,5,0,33,0,17,0,0,7,0,0,0,0,0,D_0__Bacteria; D_1__FBP; D_2__uncultured actinobacterium; D_3__uncultured actinobacterium; D_4__uncultured actinobacterium; D_5__uncultured actinobacterium; D_6__uncultured actinobacterium
da026f3588efb75344add7868911a12b,4,67,36,0,68,68,0,14,56,0,0,23,41,4,0,26,0,0,7,4,0,0,0,0,0,16,7,3,0,0,72,8,65,0,0,0,0,0,0,4,9,34,16,0,48,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,382,310,3,17,0,31,0,0,0,12,0,7,21,0,0,4,D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__Sediminibacterium
873ed50129c857a5af5f39def84cee9b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria
08121332a993190c0034919cf8f90a26,4,0,30,0,0,12,0,0,13,0,0,0,0,0,40,0,12,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,26,0,0,0,19,0,0,5,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,14,0,0,0,0,0,52,0,0,21,0,0,0,0,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Xanthobacteraceae; D_5__Bradyrhizobium
240f47eedcab328eececa84a87093b29,0,0,22,0,5,29,0,0,24,0,0,3,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,6,24,0,70,0,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Pirellula; D_6__uncultured Pasteuria sp.
6041efb51588086126f8b43969e087aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,19,0,0,229,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Beijerinckiaceae; D_5__Rhodoblastus; D_6__uncultured bacterium
2554d042f13216bd47b66a82673725f6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,62,15,13,0,19,10,0,26,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria
ebc2278e0dd821df88755cb374cf08e6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,23,0,0,13,124,226,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,23,71,45,84,20,0,57,25,14,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Acetobacterales; D_4__Acetobacteraceae
d65886bee0f292fbbf5fc64ff1bc0b24,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,66,60,0,0,0,14,10,0,0,0,0,0,212,0,0,28,0,26,0,82,0,12,0,0,23,18,93,0,0,24,38,54,0,0,0,21,6,0,0,0,0,7,0,20,22,0,0,0,0,14,0,184,96,66,4,0,0,0,8,37,0,19,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Pseudomonadales; D_4__Pseudomonadaceae; D_5__Pseudomonas
5e9baee9af9ed2bed683377e4cf0ceae,0,7,0,0,9,0,4,0,0,3,70,0,0,0,4,0,15,4,0,0,0,132,0,1,0,0,2,0,0,25,0,7,0,0,0,0,0,0,0,3,0,2,11,10,0,0,10,40,0,15,0,0,0,0,13,8,0,12,0,0,5,0,0,12,0,24,0,6,0,0,0,0,1,0,0,0,0,D_0__Bacteria
452bd2625626ebd905e95f01665734dd,0,0,16,28,0,47,0,0,52,0,0,0,0,0,0,15,27,0,0,0,12,0,0,0,0,30,0,3,0,0,0,0,0,0,0,0,30,8,0,0,0,0,0,0,24,14,0,74,0,0,0,0,0,0,2,0,0,2,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,3,0,0,D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Solirubrobacterales; D_4__Solirubrobacteraceae; D_5__uncultured; D_6__metagenome
9d1e9b52637345c6316741ecfd26b1a2,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,10,0,0,16,235,155,74,0,0,0,0,0,0,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,22,15,69,19,5,0,31,0,22,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Beijerinckiaceae; D_5__Roseiarcus
82d2a1d3e460fe47a72178417c62d640,0,0,0,0,9,0,0,0,0,0,0,0,19,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,22,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,66,22,0,41,0,0,0,0,0,0,0,0,0,4,0,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__TRA3-20; D_5__metagenome; D_6__metagenome
c8d0fc260798ab91ac26b30fe4ec6ae2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,186,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,49,0,0,0,0,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae; D_5__Sphingomonas
bebaf5196b8c43f72b5b3dcf2adc8c8a,0,0,37,0,0,17,0,0,0,0,0,16,0,0,47,53,25,8,0,0,6,10,6,18,0,0,0,0,0,0,0,16,0,0,0,0,4,0,0,0,47,0,0,0,0,0,0,35,0,0,0,0,21,47,56,85,0,0,0,16,0,0,22,0,0,14,43,0,50,3,6,29,0,0,22,7,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Xanthobacteraceae; D_5__uncultured
b2169de7b5980a96680c0a9cff5fbe7a,17,0,26,22,0,33,0,8,0,0,0,90,14,18,623,0,32,0,10,13,0,0,0,0,196,108,0,44,0,12,49,0,0,0,27,0,0,0,0,0,0,27,47,0,12,61,156,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,295,0,0,45,0,0,0,0,0,0,7,0,0,7,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Pseudomonadales; D_4__Pseudomonadaceae; D_5__Pseudomonas
8c609d2c10526d69f897e6c925cdfad7,0,0,0,0,0,0,0,0,0,13,21,0,0,0,0,0,0,104,0,0,51,183,261,168,0,5,0,0,0,0,0,24,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,33,43,33,87,98,221,26,1,190,61,55,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Acetobacterales; D_4__Acetobacteraceae; D_5__uncultured
80a305cdd00e92a1ec31e49726e5c579,0,15,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,57,209,0,0,0,11,0,0,0,0,0,0,0,0,0,14,0,17,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae
7ac703a130c1bd7c09fbeea08cc0b657,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,127,0,0,0,44,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,8,371,131,98,97,90,0,537,280,265,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Methylococcales; D_4__Methylomonaceae
b99c80217f1112dd51f7e1d8de2e6e2d,0,0,23,0,5,17,0,0,35,0,0,6,14,3,16,25,13,0,0,0,0,0,0,0,0,22,0,0,0,8,74,41,16,0,0,0,8,0,0,2,11,8,0,0,4,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,68,6,39,0,0,0,67,0,0,15,2,2,4,2,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Reyranellales; D_4__Reyranellaceae; D_5__Reyranella; D_6__metagenome
6b7ab1bb1e2933dc8f506389443fce53,13,25,220,0,0,188,0,0,305,0,0,11,8,14,0,81,103,0,4,3,0,0,0,0,0,10,0,15,0,0,257,59,50,0,0,21,0,0,10,6,27,16,0,0,0,0,0,92,0,0,0,0,0,0,4,0,0,0,0,0,0,0,134,0,35,22,0,13,0,0,0,0,0,1,0,0,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__SC-I-84; D_5__metagenome; D_6__metagenome
fed998f5a10e6bc08ccbb3db3c04cdc6,69,0,6,95,0,2,197,0,9,30,0,8,7,6,40,19,90,10,18,0,32,39,60,16,0,98,0,0,6,16,82,69,67,0,0,0,7,0,0,11,5,0,44,547,12,62,5,187,23,1,9,7,6,12,16,15,13,2,7,127,80,0,0,93,7,41,43,4,47,7,1,10,0,10,6,0,0,D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micrococcales; D_4__Microbacteriaceae; D_5__Amnibacterium; D_6__uncultured bacterium
3ff1ef93c25d363ed11a0a30fe002d52,0,0,9,0,5,30,0,0,32,0,0,0,0,10,0,0,0,0,10,2,0,0,0,0,1,17,0,5,0,0,32,113,0,0,0,0,0,0,0,2,5,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,3,0,0,0,D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Gemmatales; D_4__Gemmataceae; D_5__Zavarzinella; D_6__uncultured bacterium
6ae1dc84b779b15052c4306ce28099ef,44,541,17,0,167,24,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__uncultured
cfa0ccc23687fafd9b89c85f7c2a3c12,0,0,0,0,0,0,0,0,0,31,4,4,0,0,0,0,0,56,0,0,31,76,20,322,0,0,0,0,0,0,0,0,12,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,381,286,132,164,29,26,102,0,87,101,248,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Caulobacterales; D_4__Caulobacteraceae; D_5__uncultured
66a06dc99e7cc6513ffabf123e87dd56,0,0,0,91,0,0,29,0,0,4,0,0,0,0,0,0,0,65,0,0,0,0,0,0,3,0,0,0,0,0,52,0,0,0,0,0,0,0,8,0,8,0,13,0,72,27,0,113,0,0,0,0,0,0,7,0,0,0,0,14,104,0,0,9,7,18,0,0,0,0,2,0,0,0,0,0,0,D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Acidobacteriales; D_4__Acidobacteriaceae (Subgroup 1)
d8d17722d51b2151784d9cbb05d8b18a,0,0,0,0,0,0,41,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,21,0,0,236,0,0,0,0,5,0,0,0,0,0,0,36,2,0,0,6,0,0,0,0,0,0,0,24,34,0,0,0,0,17,0,0,0,7,0,0,0,0,0,0,0,D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Acidobacteriales; D_4__Acidobacteriaceae (Subgroup 1); D_5__Terriglobus; D_6__uncultured bacterium
780d34da7b9db7bac92b341094b6f014,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,127,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Duganella
e668073251df5c5c5c3e64db7b7d7414,0,0,63,0,0,8,0,0,18,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micrococcales; D_4__Micrococcaceae; D_5__Paeniglutamicibacter
19f1ad127e0d84c79edf265b6ec15919,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,100,0,0,37,25,31,55,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,1633,178,988,175,1470,230,0,656,1434,181,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae
df23f58fe1f04ea8ba41bfe15a88414e,0,0,0,0,0,0,0,8,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,25,0,154,0,0,70,0,0,0,0,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiaceae; D_5__Mesorhizobium
e6c271f6902231bce85cc9af51729c94,0,0,0,29,0,0,100,0,0,0,0,2,0,0,0,6,21,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,24,73,0,0,29,0,6,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__Sphingobacteriaceae; D_5__Mucilaginibacter
9c8a823f08365d48bb6cec79440a7e66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,107,6,0,0,9,9,26,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Tannerellaceae; D_5__Parabacteroides; D_6__uncultured bacterium
e5701abae521c279d3c45df09d57b2db,0,0,27,0,0,6,52,0,26,43,0,0,0,27,0,31,0,0,0,0,29,36,66,64,0,109,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,31,23,0,0,0,0,1,0,2,0,0,0,13,0,0,32,2730,0,0,20,0,0,0,85,0,0,0,3,0,0,0,15,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Burkholderia-Caballeronia-Paraburkholderia
acddf135b0b1578f651d9eeccac95191,0,2,6,0,0,0,6,0,9,0,0,0,0,0,179,0,9,0,0,0,16,0,0,0,0,7,0,0,0,0,0,0,20,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,3,0,0,0,4,3,11,5,0,25,0,0,0,0,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiaceae; D_5__Mesorhizobium; D_6__Mesorhizobium sp. JS 6
c15fa93cf81cc3a49c51bf173d5f11fd,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,54,0,0,32,17,7,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,12,77,34,43,35,0,58,39,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Acidobacteriales; D_4__Koribacteraceae; D_5__Candidatus Koribacter; D_6__uncultured Acidobacteria bacterium
0307d969bd88d249990b08a196244860,45,4,36,26,0,32,53,0,32,0,0,10,0,17,187,109,38,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,42,0,0,13,62,19,24,0,0,0,0,41,0,3,0,3,0,0,22,170,0,0,0,0,13,0,21,158,0,2,40,0,158,0,0,93,0,0,0,0,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae
25d591aaa38ba58b1cb6ea9a636651c2,43,3,0,23,3,5,57,0,0,0,0,1,2,0,0,15,10,0,0,0,0,0,0,0,12,16,0,0,0,17,190,20,142,0,3,0,0,16,2,0,7,0,0,232,0,14,5,59,0,0,0,0,0,0,12,0,0,0,0,0,13,0,0,9,20,17,7,34,0,0,0,0,3,0,0,0,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Beijerinckiaceae; D_5__Methylobacterium
e5cb26bbb86fcaac5f08b73d997757ec,0,14,93,0,8,122,0,0,157,0,0,5,0,26,0,38,67,0,0,0,0,0,0,0,0,12,0,7,0,0,65,39,17,0,0,50,0,0,0,14,30,8,12,0,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,14,0,0,0,0,0,0,0,0,0,0,5,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae
7a8aee8370868cd58e5071f146334cf8,10,519,22,13,252,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae
eb0a417461b2833477291cf2ddbc436b,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,71,23,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,24,23,0,114,11,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae
54f5aab9558589955ca67a394a0d1176,16,0,0,16,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,8,0,0,14,80,80,0,0,6,0,0,18,0,0,0,0,0,0,0,0,0,0,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Massilia
